Year,LoanCharacteristicsID,Bank,FIPSStateNumericCode,FIPSCountyCode,CoreBasedStatisticalAreaCode,CensusTractIdentifier,CensusTractMinorityRatioPercent,CensusTractMedFamIncomeAmount,LocalAreaMedianIncomeAmount,TotalMonthlyIncomeAmount,HUDMedianIncomeAmount,LoanAcquisitionActualUPBAmt,LTVRatioPercent,NoteDate,LoanAcquisitionDate,LoanPurposeType,ProductCategoryName,MortgageType,ScheduledTotalPaymentCount,LoanAmortizationMaxTermMonths,MortgageLoanSellerInstType,BorrowerCount,BorrowerFirstTimeHomebuyer,Borrower1Race1Type,Borrower2Race1Type,Borrower1SexType,Borrower2SexType,Borrower1AgeAtApplicationYears,Borrower2AgeAtApplicationYears,PropertyUsageType,PropertyUnitCount,NoteRatePercent,NoteAmount,HousingExpenseRatioPercent,TotalDebtExpenseRatioPercent,Borrower1CreditScoreValue,Borrower2CreditScoreValue,PMICoveragePercent,EmploymentBorrowerSelfEmployed,PropertyType,IndexSourceType,MarginRatePercent,PrepaymentPenaltyExpirationDate,Borrower1EthnicityType,Borrower1Race2Type,Borrower1Race3Type,Borrower1Race4Type,Borrower1Race5Type,Borrower2EthnicityType,Borrower2Race2Type,Borrower2Race3Type,Borrower2Race4Type,Borrower2Race5Type,HOEPALoanStatusType,LienPriorityType
2023,2810676,Topeka,20,193,99999,9531,13.113,85521,85663,13146,96100,145000,35,2023,2023,1,01,0,240,240,01,2,0,5,5,1,2,61,60,1,1,5.5,145000,7.59,17.5,5,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810677,Topeka,31,043,43580,0101.01,79.712,68016,79505,4738,85300,120000,80,2023,2023,1,01,0,360,360,01,1,1,5,8,2,4,40,998,1,1,6.625,120000,21.12,28.21,5,9,0,0,PT01,99,9999,12/31/9999,1,7,7,7,7,5,8,8,8,8,2,1
2023,2810678,Topeka,40,109,36420,1090.01,26.988,83542,78216,4895,85800,212150,34,2023,2023,2,01,0,180,180,01,2,0,6,6,1,2,53,45,1,1,6.5,212150,37.75,43.02,5,5,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2810679,Topeka,12,113,37860,0108.09,18.52,79245,74958,27218,83900,382936,99,2023,2023,1,01,1,360,360,01,2,1,5,5,1,1,34,59,1,1,7.125,382936,19.48,29.84,1,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810680,Topeka,20,173,48620,0096.05,17.952,110293,76972,20333,85200,465570,80,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,50,43,1,1,5.625,466069,18.28,36.17,5,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810681,Topeka,20,173,48620,0103.02,20.322,67663,76972,9617,85200,219856,79,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,41,48,1,1,6.75,219856,20.06,47.56,4,3,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810682,Topeka,20,173,48620,0095.14,16.404,139809,74120,14559,85700,644477,80,2022,2023,1,01,0,360,360,01,1,1,5,8,1,4,38,998,1,1,5.75,647200,33.98,39.68,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810683,Topeka,20,173,48620,0096.05,17.952,110293,76972,10665,85200,322649,80,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,37,34,1,1,6.75,322649,28.02,41.64,4,4,0,1,PT01,99,9999,12/31/9999,2,7,7,7,7,1,7,7,7,7,2,1
2023,2810684,Topeka,20,173,48620,0034.00,51.196,60378,76972,4888,85200,94500,90,2023,2023,1,01,0,360,360,01,1,1,6,8,2,4,46,998,1,1,7.25,94500,8.46,27.34,4,9,25,0,PT01,99,9999,12/31/9999,1,7,7,7,7,5,8,8,8,8,2,1
2023,2810685,Topeka,20,173,48620,0080.00,24.078,72855,76972,12421,85200,322050,95,2023,2023,1,01,0,360,360,01,2,1,6,6,1,2,53,52,1,1,6.375,322050,21.97,32.68,5,5,30,0,PT01,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2810686,Topeka,20,173,48620,0101.13,28.485,105806,76972,7533,85200,257600,80,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,34,60,1,1,6.5,257600,28.1,28.56,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810687,Topeka,20,173,48620,0101.13,28.485,105806,76972,16666,85200,356000,80,2023,2023,1,01,0,360,360,01,1,1,6,8,3,4,43,998,1,1,6.5,356000,17.43,35.48,3,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810688,Topeka,31,055,36540,0074.74,20.233,250001,93834,22986,109200,600000,73,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,29,29,1,1,5.75,600000,23.15,28.44,5,5,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810689,Topeka,31,109,30700,0103.00,7.095,103984,87260,12755,101500,570000,57,2023,2023,2,01,0,360,360,01,2,0,5,5,1,2,40,38,1,1,6.875,570000,44.06,44.95,4,5,0,1,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810690,Topeka,30,111,13740,0005.00,16.455,77625,83902,60844,95200,257500,14,2023,2023,2,01,0,360,360,01,2,0,5,5,1,2,61,57,1,1,5.75,257500,6.47,6.47,5,5,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810691,Topeka,31,109,30700,0037.16,16.783,123466,87260,9999,101500,306000,90,2023,2023,1,01,0,360,360,01,1,0,2,8,1,4,32,998,1,1,5.875,306000,25.56,32.2,5,9,25,0,PT07,99,9999,12/31/9999,1,7,7,7,7,5,8,8,8,8,2,1
2023,2810692,Topeka,20,163,99999,9747,6.371,78384,69728,11300,79900,180000,80,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,31,31,1,1,6.375,180000,14.05,26.83,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810693,Topeka,20,041,99999,0841.00,10.418,85199,71895,5668,80600,188000,80,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,34,32,1,1,6.25,188000,26.4,42.55,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810694,Topeka,08,041,17820,0039.11,17.612,97917,90100,5272,105000,222660,99,2023,2023,1,01,1,360,360,01,2,1,5,5,1,1,48,21,1,1,5.875,222888,34.11,56.57,1,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810695,Topeka,08,041,17820,0057.00,31.292,61898,90100,3688,105000,220924,99,2023,2023,1,01,1,360,360,01,1,1,5,8,2,4,40,998,1,1,5.375,220924,45.45,49.3,4,9,0,0,PT06,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810696,Topeka,20,079,48620,0305.00,9.25,90516,76972,8253,85200,224800,80,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,39,39,1,1,6.875,224800,23.8,44.78,4,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810697,Topeka,08,101,39380,0029.13,30.65,97865,66467,3120,82700,142311,33,2023,2023,6,01,1,360,360,01,2,0,5,5,1,2,57,51,1,1,6.125,142450,41.35,50.14,1,2,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810698,Topeka,08,041,17820,0045.19,47.61,88504,90100,10097,105000,436507,95,2023,2023,1,01,1,360,360,01,2,1,5,1,2,2,52,30,1,1,5.625,436507,31.66,55.51,2,3,0,0,PT01,99,9999,12/31/9999,1,7,7,7,7,1,7,7,7,7,2,1
2023,2810699,Topeka,08,101,39380,0028.01,59.952,58864,66467,8035,82700,300000,100,2023,2023,1,01,2,360,360,01,1,0,5,8,1,4,29,998,1,1,5.875,300000,25.52,37.81,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810700,Topeka,40,143,46140,0067.12,27.118,122440,76559,10714,84100,300000,55,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,82,998,1,1,6.5,300000,30.07,34.34,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810701,Topeka,40,051,36420,0008.02,20.037,99375,78216,7500,85800,285000,75,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,40,37,1,1,6.5,285000,30.18,35.68,4,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810702,Topeka,06,065,40140,0449.19,15.153,60152,82084,8879,94500,324328,87,2023,2023,1,01,1,360,360,01,1,0,5,8,2,4,72,998,1,1,7,324328,31.07,47.41,2,9,0,0,PT12,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810703,Topeka,08,069,22660,0017.06,24.707,90917,105268,13000,118700,420000,75,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,59,998,1,1,6.375,420000,24.77,28.39,4,9,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810704,Topeka,29,187,22100,9501.03,7.026,52315,61279,32876,78700,328800,80,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,40,41,2,1,6.375,328800,6.3,24.13,5,5,0,1,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810705,Topeka,20,113,32700,7881,6.004,84196,77267,11062,86700,403000,85,2023,2023,1,01,0,360,360,01,2,1,5,5,1,2,30,30,1,1,6.375,403000,28.57,39.55,5,5,12,1,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810706,Topeka,08,123,24540,0022.10,15.465,123153,92077,69827,109300,589022,67,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,56,59,2,1,5.625,589022,7.05,17.21,5,5,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810707,Topeka,31,153,36540,0106.30,13.505,142404,93834,14335,109200,244000,59,2023,2023,1,01,0,360,360,01,1,0,5,8,2,4,55,998,2,1,6.5,244000,14.24,32.86,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810708,Topeka,08,041,17820,0049.01,35.455,79808,90100,8400,105000,338090,99,2023,2023,1,01,1,360,360,01,2,1,5,5,2,1,27,29,1,1,6.125,338751,29.68,39.08,5,2,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810709,Topeka,08,027,99999,9701.02,11.306,84306,78142,10834,90900,521437,69,2023,2023,1,01,2,360,360,01,1,0,6,8,1,4,32,998,1,1,5.5,521437,30.39,40.52,5,9,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,5,8,8,8,8,2,1
2023,2810710,Topeka,08,035,19740,0146.03,22.303,130876,109734,6679,125500,456577,99,2023,2023,1,01,1,360,360,01,1,1,5,8,2,4,25,998,1,1,5.25,456577,46.72,53.08,4,9,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810711,Topeka,20,109,99999,9546,11.043,76725,76725,7345,86100,205000,68,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,33,32,1,1,6.75,205000,25.24,41.97,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810712,Topeka,45,013,25940,0022.02,15.753,121667,82790,22965,103300,630000,90,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,56,998,2,1,6.625,630000,23.75,25.17,5,9,25,0,PT07,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810713,Topeka,45,043,23860,9205.09,5.879,111589,67346,28982,75500,383150,90,2023,2023,1,01,0,360,360,01,2,1,5,5,1,2,68,66,2,1,7.125,383150,17.49,35.88,5,5,25,0,PT06,99,9999,12/31/9999,1,7,7,7,7,1,7,7,7,7,2,1
2023,2810714,Topeka,45,013,25940,0012.00,6.879,92177,82790,18375,103300,328500,90,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,55,998,2,1,7.25,328500,7.07,40.54,3,9,25,0,PT06,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810715,Topeka,48,221,24180,1602.04,17.22,87978,88934,30000,99800,540000,80,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,51,50,2,1,7.25,540000,4.37,24.9,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810716,Topeka,20,129,99999,9646,28.175,74375,74375,24131,79900,128000,80,2023,2023,1,01,0,180,180,01,1,0,2,8,2,4,38,998,2,1,6.375,128000,6.18,29.2,4,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810717,Topeka,35,035,10460,0009.01,19.433,77589,61524,23892,69300,125930,70,2023,2023,1,01,0,180,180,01,2,0,6,6,1,2,42,41,2,1,6.375,125930,12.52,18.93,5,4,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2810718,Topeka,46,047,99999,9642,17.664,68603,77067,21330,87900,333000,90,2023,2023,1,01,0,360,360,01,2,0,6,6,3,3,40,38,2,1,7.5,333000,12.95,41.86,5,4,25,1,PT01,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2810719,Topeka,45,051,34820,0603.03,8.594,86375,68836,10271,79000,215100,90,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,61,998,2,1,7,215100,14.95,38.63,5,9,25,0,PT06,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810720,Topeka,55,125,99999,9506.02,4.085,72596,76387,45636,86000,355800,60,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,38,998,2,1,6.5,355800,3.85,19.48,5,9,0,1,PT06,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810721,Topeka,20,091,28140,0536.03,22.036,139792,92281,9135,104400,250000,63,2023,2023,6,01,0,180,180,01,2,0,5,5,1,2,68,68,1,1,6,250000,29.17,32.65,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810722,Topeka,20,041,99999,0844.00,10.281,69167,71895,3314,80600,80000,46,2023,2023,2,01,0,360,360,01,2,0,5,5,1,2,51,45,1,1,5.875,80000,26.09,36.5,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810723,Topeka,20,091,28140,0538.04,16.874,181250,92281,40405,104400,400000,22,2023,2023,2,01,0,360,360,01,2,0,5,5,1,2,48,46,1,1,6.625,400000,9,18.42,4,5,0,1,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810724,Topeka,20,133,99999,9518,16.337,61094,69728,11341,79900,100000,46,2023,2023,6,01,0,360,360,01,1,0,5,8,1,4,54,998,1,1,7.5,100000,9.55,31.25,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810725,Topeka,31,055,36540,0073.14,20.296,123867,93834,13939,109200,533100,80,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,64,60,1,1,6.75,533100,35.59,45.55,3,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810726,Topeka,31,055,36540,0075.19,16.945,136023,93834,8741,109200,332500,95,2023,2023,1,01,0,360,360,01,1,0,5,8,2,4,32,998,1,1,6.5,332500,35.64,43.8,4,9,30,0,PT07,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810727,Topeka,35,043,10740,0107.05,51.25,78118,73224,9003,86500,453100,74,2023,2023,6,01,0,360,360,01,1,0,6,8,1,4,55,998,1,1,6.875,453100,40.17,49.51,4,9,0,0,PT01,99,9999,12/31/9999,1,7,7,7,7,5,8,8,8,8,2,1
2023,2810728,Topeka,33,011,31700,0162.02,10.419,125313,109292,12318,121800,335000,60,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,40,41,2,1,7,335000,23.89,43.85,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810729,Topeka,08,013,14500,0125.10,14.937,165938,124187,20231,144100,514800,60,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,57,998,1,1,5.875,514800,18.87,19.52,4,9,0,1,PT07,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810730,Topeka,20,037,38260,9569,11.055,67284,69728,11709,79900,186750,75,2023,2023,1,01,0,360,360,01,2,1,5,5,1,2,24,25,1,1,6.625,186750,13.61,13.95,5,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810731,Topeka,20,133,99999,9518,16.337,61094,69728,14834,79900,228665,95,2023,2023,1,01,0,180,180,01,2,0,5,5,2,1,43,43,1,1,6.375,228665,16.69,30.02,5,5,25,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810732,Topeka,20,191,48620,9621,12.384,102813,76972,9061,85200,245100,95,2023,2023,1,01,0,360,360,01,1,1,5,8,1,4,55,998,1,1,6.625,245100,23.94,39.74,4,9,30,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810733,Topeka,45,051,34820,0403.00,7.685,77292,68836,16111,79000,310500,90,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,56,998,2,1,6.375,310500,13.69,39.39,5,9,25,0,PT06,99,9999,12/31/9999,3,7,7,7,7,5,8,8,8,8,2,1
2023,2810734,Topeka,49,005,30860,0011.02,13.953,97458,73406,12500,84300,540000,57,2023,2023,6,01,0,360,360,01,2,0,6,6,1,2,61,62,1,1,5.875,540000,29.4,44.34,3,3,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2810735,Topeka,17,043,16980,8413.07,29.729,138409,97836,11320,109400,439040,80,2023,2023,1,01,0,360,360,01,2,1,2,5,1,2,36,37,1,1,5.875,439040,32.42,47.22,5,5,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810736,Topeka,12,087,28580,9710.01,20.444,96211,86530,62333,97100,434000,70,2023,2023,1,01,0,240,240,01,2,0,5,5,1,2,49,46,2,1,5.875,434000,7.34,15.88,5,5,0,0,PT06,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810737,Topeka,27,021,14660,9603.02,5.382,69375,79217,15745,90400,433600,80,2023,2023,6,01,0,360,360,01,2,0,6,6,3,3,61,52,2,1,5.5,433600,4.44,27.16,5,5,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2810738,Topeka,37,063,20500,0015.05,70.893,31900,91167,19259,108500,285500,89,2023,2023,2,01,0,360,360,01,2,0,5,5,1,2,38,30,2,1,5.625,285500,12.43,43.93,4,5,25,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810739,Topeka,08,005,19740,0068.08,21.823,207917,109734,9317,125500,477000,90,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,52,49,1,1,5.75,477000,39.13,49.91,4,5,25,1,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810740,Topeka,49,033,99999,9501,7.211,75556,78164,14099,87400,336000,80,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,42,51,2,1,6.25,336000,18.96,42.22,5,5,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810741,Topeka,49,035,41620,1033,20.677,91167,96438,15833,106300,555300,90,2023,2023,1,01,0,360,360,01,1,1,5,8,2,4,31,998,1,1,5.99,555300,23.71,28.1,5,9,25,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810742,Topeka,48,121,19100,0201.10,47.462,173387,91127,15312,102700,453750,75,2023,2023,1,01,0,360,360,01,1,1,5,8,1,4,33,998,1,1,5.875,453750,24.45,30.94,5,9,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810743,Topeka,17,089,16980,8528.05,30.403,115430,97836,9921,109400,286000,80,2023,2023,1,01,0,360,360,01,1,0,5,8,1,4,44,998,1,1,6.375,286000,22.58,25.26,4,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810744,Topeka,37,135,20500,0122.01,22.471,185592,91167,24957,108500,332000,80,2023,2023,1,01,0,360,360,01,1,0,6,8,1,4,50,998,2,1,5.75,332000,13.46,35.22,5,9,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,5,8,8,8,8,2,1
2023,2810745,Topeka,04,019,46060,0046.40,27.102,130369,75199,10026,86000,200000,53,2023,2023,6,01,0,360,360,01,2,0,6,6,3,3,70,67,2,1,6.875,200000,14.47,46.79,5,5,0,0,PT06,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2810746,Topeka,28,093,32820,9503.01,48.722,0,72130,11157,79200,272000,80,2023,2023,1,01,0,360,360,01,1,1,5,8,1,4,34,998,1,1,6.125,272000,18.24,23.57,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810747,Topeka,45,045,24860,0011.02,13.908,187750,75341,26246,84000,521031,75,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,58,57,2,1,6.125,521031,11.21,31.12,5,5,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810748,Topeka,12,103,45300,0244.08,36.16,70198,76841,6666,89400,332500,70,2023,2023,1,01,0,360,360,01,1,1,5,8,2,4,27,998,1,1,5.875,332500,41.21,42.41,5,9,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810749,Topeka,39,041,18140,0114.32,17.15,138852,89663,16691,100900,454750,85,2023,2023,1,01,0,360,360,01,2,1,6,6,3,3,37,37,1,1,6,454750,22.83,30.41,5,5,12,0,PT07,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2810750,Topeka,37,021,11700,0028.04,11.024,75068,76622,26991,87600,416000,80,2023,2023,1,01,0,360,360,01,1,0,6,8,3,4,41,998,2,1,6.25,416000,13.32,49.47,3,9,0,0,PT01,99,9999,12/31/9999,3,7,7,7,7,5,8,8,8,8,2,1
2023,2810751,Topeka,20,009,24460,9716,20.703,66121,69728,8681,79900,85000,66,2023,2023,6,01,0,360,360,01,2,0,5,5,1,2,37,35,1,1,6.75,85000,8.08,25.35,3,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810752,Topeka,31,079,24260,0005.00,16.63,79181,74560,6802,85000,285000,95,2023,2023,1,01,0,360,360,01,2,1,5,5,2,1,23,23,1,1,6.75,285000,37.49,40.01,5,4,30,0,PT01,99,9999,12/31/9999,1,7,7,7,7,1,7,7,7,7,2,1
2023,2810753,Topeka,20,111,21380,0003.00,50.361,62209,69728,5166,79900,112100,95,2023,2023,1,01,0,360,360,01,1,0,5,8,2,4,34,998,1,1,6.5,112100,19.13,39.45,5,9,20,0,PT01,99,9999,12/31/9999,2,7,7,7,7,5,8,8,8,8,2,1
2023,2810754,Topeka,20,065,99999,9523,9.772,54189,69728,12318,79900,100000,80,2023,2023,1,01,0,240,240,01,2,0,5,5,1,2,32,29,1,1,7.125,100000,10.53,24.07,5,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810755,Topeka,20,173,48620,0105.00,7.196,108854,76972,10239,85200,319110,76,2023,2023,2,01,0,360,360,01,2,0,5,5,1,2,29,29,1,1,6.625,319110,25.37,36.9,4,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810756,Topeka,37,133,27340,0004.03,7.916,107500,60815,15999,71600,544000,80,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,34,39,2,1,5.875,544000,11.52,47.59,3,5,0,1,PT01,99,9999,12/31/9999,3,7,7,7,7,3,7,7,7,7,2,1
2023,2810757,Topeka,12,103,45300,0253.11,18.005,76964,76841,13680,89400,286000,69,2023,2023,6,01,0,360,360,01,2,0,5,5,1,2,53,47,1,1,5.5,286000,15.67,42.54,3,3,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810758,Topeka,01,073,13820,0107.05,12.897,157656,80140,57500,89600,412000,80,2023,2023,2,01,0,360,360,01,3,0,5,5,2,2,20,55,1,1,5.875,412000,13.44,25.49,5,4,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810759,Topeka,29,095,28140,0136.12,22.921,146944,92281,9833,104400,373000,76,2023,2023,1,01,0,360,360,01,2,0,5,5,2,2,38,41,1,1,6,373000,28.85,48.97,4,5,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810760,Topeka,48,053,99999,9606,23.049,91607,77676,17838,87100,373500,90,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,50,51,2,1,6.5,373500,12.91,45.01,5,5,25,0,PT07,99,9999,12/31/9999,1,7,7,7,7,2,7,7,7,7,2,1
2023,2810761,Topeka,06,109,43760,0042.02,18.103,73942,87073,39511,97700,520000,80,2023,2023,1,01,0,360,360,01,2,0,2,5,1,1,38,39,2,1,6.25,520000,21.15,35.34,5,5,0,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810762,Topeka,08,123,24540,0020.15,23.273,115231,92077,16543,109300,405000,90,2023,2023,1,01,0,360,360,01,2,0,5,5,3,2,33,32,2,1,6.125,405000,13.48,32.46,5,5,25,0,PT07,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810763,Topeka,29,145,27900,0203.00,27.292,58611,64876,11998,73400,180800,80,2023,2023,1,01,0,360,360,01,2,0,5,5,2,1,48,48,1,1,6.5,180800,12.18,29.13,5,3,0,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810764,Topeka,20,161,31740,0013.02,10.121,84366,75256,14035,88000,425000,85,2023,2023,6,01,0,360,360,01,2,0,5,5,1,2,33,29,1,1,6.375,425000,24.97,36.04,5,3,12,0,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810765,Topeka,20,027,99999,4581,7.406,63664,70142,6756,79900,200000,74,2023,2023,1,01,0,360,360,01,2,0,5,5,1,2,46,58,1,1,6.25,200000,29.29,44.12,5,5,0,1,PT01,99,9999,12/31/9999,2,7,7,7,7,2,7,7,7,7,2,1
2023,2810766,Topeka,20,027,99999,4582,8.071,71269,70142,3233,79900,83000,100,2023,2023,1,01,3,360,360,01,1,1,5,8,1,4,32,998,1,1,7,83000,22.6,23.84,5,9,0,0,PT01,99,9999,12/31/9999,1,7,7,7,7,5,8,8,8,8,2,1
